Img_name,Class
dataset/motor/1-214.png,motor
dataset/motor/1-572.png,motor
dataset/motor/1-599.png,motor
dataset/motor/1-1548.png,motor
dataset/motor/1-1212.png,motor
dataset/motor/1-1206.png,motor
dataset/motor/1-1560.png,motor
dataset/motor/1-1210.png,motor
dataset/motor/1-1562.png,motor
dataset/motor/1-1204.png,motor
dataset/motor/1-1238.png,motor
dataset/motor/1-202.png,motor
dataset/motor/1-564.png,motor
dataset/motor/1-570.png,motor
dataset/motor/1-216.png,motor
dataset/motor/1-558.png,motor
dataset/motor/1-1012.png,motor
dataset/motor/1-1006.png,motor
dataset/motor/1-969.png,motor
dataset/motor/1-79.png,motor
dataset/motor/1-941.png,motor
dataset/motor/1-799.png,motor
dataset/motor/1-51.png,motor
dataset/motor/1-45.png,motor
dataset/motor/1-955.png,motor
dataset/motor/1-766.png,motor
dataset/motor/1-772.png,motor
dataset/motor/1-92.png,motor
dataset/motor/1-982.png,motor
dataset/motor/1-996.png,motor
dataset/motor/1-86.png,motor
dataset/motor/1-809.png,motor
dataset/motor/1-1166.png,motor
dataset/motor/1-1172.png,motor
dataset/motor/1-835.png,motor
dataset/motor/1-821.png,motor
dataset/motor/1-612.png,motor
dataset/motor/1-174.png,motor
dataset/motor/1-160.png,motor
dataset/motor/1-606.png,motor
dataset/motor/1-148.png,motor
dataset/motor/1-1199.png,motor
dataset/motor/1-1364.png,motor
dataset/motor/1-1402.png,motor
dataset/motor/1-1416.png,motor
dataset/motor/1-1370.png,motor
dataset/motor/1-389.png,motor
dataset/motor/1-1358.png,motor
dataset/motor/1-376.png,motor
dataset/motor/1-410.png,motor
dataset/motor/1-404.png,motor
dataset/motor/1-362.png,motor
dataset/motor/1-438.png,motor
dataset/motor/1-439.png,motor
dataset/motor/1-405.png,motor
dataset/motor/1-363.png,motor
dataset/motor/1-377.png,motor
dataset/motor/1-411.png,motor
dataset/motor/1-388.png,motor
dataset/motor/1-1359.png,motor
dataset/motor/1-1417.png,motor
dataset/motor/1-1371.png,motor
dataset/motor/1-1365.png,motor
dataset/motor/1-1403.png,motor
dataset/motor/1-149.png,motor
dataset/motor/1-1198.png,motor
dataset/motor/1-161.png,motor
dataset/motor/1-607.png,motor
dataset/motor/1-613.png,motor
dataset/motor/1-175.png,motor
dataset/motor/1-820.png,motor
dataset/motor/1-834.png,motor
dataset/motor/1-1173.png,motor
dataset/motor/1-808.png,motor
dataset/motor/1-1167.png,motor
dataset/motor/1-87.png,motor
dataset/motor/1-997.png,motor
dataset/motor/1-983.png,motor
dataset/motor/1-93.png,motor
dataset/motor/1-773.png,motor
dataset/motor/1-767.png,motor
dataset/motor/1-954.png,motor
dataset/motor/1-44.png,motor
dataset/motor/1-50.png,motor
dataset/motor/1-798.png,motor
dataset/motor/1-940.png,motor
dataset/motor/1-1007.png,motor
dataset/motor/1-78.png,motor
dataset/motor/1-968.png,motor
dataset/motor/1-1013.png,motor
dataset/motor/1-559.png,motor
dataset/motor/1-571.png,motor
dataset/motor/1-217.png,motor
dataset/motor/1-203.png,motor
dataset/motor/1-565.png,motor
dataset/motor/1-1239.png,motor
dataset/motor/1-1563.png,motor
dataset/motor/1-1205.png,motor
dataset/motor/1-1211.png,motor
dataset/motor/1-1208.png,motor
dataset/motor/1-1552.png,motor
dataset/motor/1-583.png,motor
dataset/motor/1-1234.png,motor
dataset/motor/1-1220.png,motor
dataset/motor/1-597.png,motor
dataset/motor/1-1546.png,motor
dataset/motor/1-568.png,motor
dataset/motor/1-540.png,motor
dataset/motor/1-226.png,motor
dataset/motor/1-232.png,motor
dataset/motor/1-554.png,motor
dataset/motor/1-75.png,motor
dataset/motor/1-965.png,motor
dataset/motor/1-971.png,motor
dataset/motor/1-61.png,motor
dataset/motor/1-1036.png,motor
dataset/motor/1-959.png,motor
dataset/motor/1-781.png,motor
dataset/motor/1-49.png,motor
dataset/motor/1-795.png,motor
dataset/motor/1-1022.png,motor
dataset/motor/1-742.png,motor
dataset/motor/1-756.png,motor
dataset/motor/1-811.png,motor
dataset/motor/1-805.png,motor
dataset/motor/1-1142.png,motor
dataset/motor/1-193.png,motor
dataset/motor/1-839.png,motor
dataset/motor/1-187.png,motor
dataset/motor/1-1156.png,motor
dataset/motor/1-178.png,motor
dataset/motor/1-150.png,motor
dataset/motor/1-1181.png,motor
dataset/motor/1-636.png,motor
dataset/motor/1-622.png,motor
dataset/motor/1-1195.png,motor
dataset/motor/1-144.png,motor
dataset/motor/1-1368.png,motor
dataset/motor/1-1426.png,motor
dataset/motor/1-391.png,motor
dataset/motor/1-1340.png,motor
dataset/motor/1-1354.png,motor
dataset/motor/1-385.png,motor
dataset/motor/1-1432.png,motor
dataset/motor/1-408.png,motor
dataset/motor/1-434.png,motor
dataset/motor/1-1383.png,motor
dataset/motor/1-352.png,motor
dataset/motor/1-346.png,motor
dataset/motor/1-1397.png,motor
dataset/motor/1-420.png,motor
dataset/motor/1-347.png,motor
dataset/motor/1-1396.png,motor
dataset/motor/1-421.png,motor
dataset/motor/1-435.png,motor
dataset/motor/1-1382.png,motor
dataset/motor/1-353.png,motor
dataset/motor/1-409.png,motor
dataset/motor/1-1355.png,motor
dataset/motor/1-384.png,motor
dataset/motor/1-1433.png,motor
dataset/motor/1-1427.png,motor
dataset/motor/1-390.png,motor
dataset/motor/1-1341.png,motor
dataset/motor/1-1369.png,motor
dataset/motor/1-623.png,motor
dataset/motor/1-1194.png,motor
dataset/motor/1-145.png,motor
dataset/motor/1-151.png,motor
dataset/motor/1-1180.png,motor
dataset/motor/1-637.png,motor
dataset/motor/1-179.png,motor
dataset/motor/1-838.png,motor
dataset/motor/1-186.png,motor
dataset/motor/1-1157.png,motor
dataset/motor/1-1143.png,motor
dataset/motor/1-192.png,motor
dataset/motor/1-804.png,motor
dataset/motor/1-810.png,motor
dataset/motor/1-757.png,motor
dataset/motor/1-743.png,motor
dataset/motor/1-794.png,motor
dataset/motor/1-1023.png,motor
dataset/motor/1-1037.png,motor
dataset/motor/1-48.png,motor
dataset/motor/1-780.png,motor
dataset/motor/1-958.png,motor
dataset/motor/1-60.png,motor
dataset/motor/1-970.png,motor
dataset/motor/1-964.png,motor
dataset/motor/1-74.png,motor
dataset/motor/1-233.png,motor
dataset/motor/1-555.png,motor
dataset/motor/1-541.png,motor
dataset/motor/1-227.png,motor
dataset/motor/1-569.png,motor
dataset/motor/1-1221.png,motor
dataset/motor/1-596.png,motor
dataset/motor/1-1547.png,motor
dataset/motor/1-1553.png,motor
dataset/motor/1-582.png,motor
dataset/motor/1-1235.png,motor
dataset/motor/1-1209.png,motor
dataset/motor/1-1545.png,motor
dataset/motor/1-594.png,motor
dataset/motor/1-1223.png,motor
dataset/motor/1-1237.png,motor
dataset/motor/1-580.png,motor
dataset/motor/1-1551.png,motor
dataset/motor/1-219.png,motor
dataset/motor/1-557.png,motor
dataset/motor/1-231.png,motor
dataset/motor/1-225.png,motor
dataset/motor/1-543.png,motor
dataset/motor/1-972.png,motor
dataset/motor/1-62.png,motor
dataset/motor/1-76.png,motor
dataset/motor/1-966.png,motor
dataset/motor/1-1009.png,motor
dataset/motor/1-1021.png,motor
dataset/motor/1-796.png,motor
dataset/motor/1-782.png,motor
dataset/motor/1-1035.png,motor
dataset/motor/1-769.png,motor
dataset/motor/1-755.png,motor
dataset/motor/1-89.png,motor
dataset/motor/1-741.png,motor
dataset/motor/1-999.png,motor
dataset/motor/1-1169.png,motor
dataset/motor/1-806.png,motor
dataset/motor/1-812.png,motor
dataset/motor/1-1155.png,motor
dataset/motor/1-184.png,motor
dataset/motor/1-190.png,motor
dataset/motor/1-1141.png,motor
dataset/motor/1-609.png,motor
dataset/motor/1-147.png,motor
dataset/motor/1-1196.png,motor
dataset/motor/1-621.png,motor
dataset/motor/1-635.png,motor
dataset/motor/1-1182.png,motor
dataset/motor/1-153.png,motor
dataset/motor/1-1419.png,motor
dataset/motor/1-1431.png,motor
dataset/motor/1-386.png,motor
dataset/motor/1-1357.png,motor
dataset/motor/1-1343.png,motor
dataset/motor/1-392.png,motor
dataset/motor/1-1425.png,motor
dataset/motor/1-379.png,motor
dataset/motor/1-423.png,motor
dataset/motor/1-1394.png,motor
dataset/motor/1-345.png,motor
dataset/motor/1-351.png,motor
dataset/motor/1-1380.png,motor
dataset/motor/1-437.png,motor
dataset/motor/1-350.png,motor
dataset/motor/1-1381.png,motor
dataset/motor/1-436.png,motor
dataset/motor/1-422.png,motor
dataset/motor/1-1395.png,motor
dataset/motor/1-344.png,motor
dataset/motor/1-378.png,motor
dataset/motor/1-1342.png,motor
dataset/motor/1-393.png,motor
dataset/motor/1-1424.png,motor
dataset/motor/1-1430.png,motor
dataset/motor/1-387.png,motor
dataset/motor/1-1356.png,motor
dataset/motor/1-1418.png,motor
dataset/motor/1-634.png,motor
dataset/motor/1-1183.png,motor
dataset/motor/1-152.png,motor
dataset/motor/1-146.png,motor
dataset/motor/1-1197.png,motor
dataset/motor/1-620.png,motor
dataset/motor/1-608.png,motor
dataset/motor/1-191.png,motor
dataset/motor/1-1140.png,motor
dataset/motor/1-1154.png,motor
dataset/motor/1-185.png,motor
dataset/motor/1-813.png,motor
dataset/motor/1-1168.png,motor
dataset/motor/1-807.png,motor
dataset/motor/1-998.png,motor
dataset/motor/1-740.png,motor
dataset/motor/1-88.png,motor
dataset/motor/1-754.png,motor
dataset/motor/1-768.png,motor
dataset/motor/1-783.png,motor
dataset/motor/1-1034.png,motor
dataset/motor/1-1020.png,motor
dataset/motor/1-797.png,motor
dataset/motor/1-967.png,motor
dataset/motor/1-77.png,motor
dataset/motor/1-1008.png,motor
dataset/motor/1-63.png,motor
dataset/motor/1-973.png,motor
dataset/motor/1-224.png,motor
dataset/motor/1-542.png,motor
dataset/motor/1-556.png,motor
dataset/motor/1-230.png,motor
dataset/motor/1-218.png,motor
dataset/motor/1-1236.png,motor
dataset/motor/1-581.png,motor
dataset/motor/1-1550.png,motor
dataset/motor/1-1544.png,motor
dataset/motor/1-595.png,motor
dataset/motor/1-1222.png,motor
dataset/motor/1-1226.png,motor
dataset/motor/1-591.png,motor
dataset/motor/1-1540.png,motor
dataset/motor/1-1554.png,motor
dataset/motor/1-585.png,motor
dataset/motor/1-1232.png,motor
dataset/motor/1-234.png,motor
dataset/motor/1-552.png,motor
dataset/motor/1-546.png,motor
dataset/motor/1-220.png,motor
dataset/motor/1-208.png,motor
dataset/motor/1-793.png,motor
dataset/motor/1-1024.png,motor
dataset/motor/1-1030.png,motor
dataset/motor/1-787.png,motor
dataset/motor/1-977.png,motor
dataset/motor/1-67.png,motor
dataset/motor/1-1018.png,motor
dataset/motor/1-73.png,motor
dataset/motor/1-963.png,motor
dataset/motor/1-750.png,motor
dataset/motor/1-988.png,motor
dataset/motor/1-98.png,motor
dataset/motor/1-744.png,motor
dataset/motor/1-778.png,motor
dataset/motor/1-181.png,motor
dataset/motor/1-1150.png,motor
dataset/motor/1-1144.png,motor
dataset/motor/1-195.png,motor
dataset/motor/1-803.png,motor
dataset/motor/1-1178.png,motor
dataset/motor/1-817.png,motor
dataset/motor/1-624.png,motor
dataset/motor/1-1193.png,motor
dataset/motor/1-142.png,motor
dataset/motor/1-156.png,motor
dataset/motor/1-1187.png,motor
dataset/motor/1-630.png,motor
dataset/motor/1-618.png,motor
dataset/motor/1-1352.png,motor
dataset/motor/1-383.png,motor
dataset/motor/1-1434.png,motor
dataset/motor/1-1420.png,motor
dataset/motor/1-397.png,motor
dataset/motor/1-1346.png,motor
dataset/motor/1-1408.png,motor
dataset/motor/1-340.png,motor
dataset/motor/1-1391.png,motor
dataset/motor/1-426.png,motor
dataset/motor/1-432.png,motor
dataset/motor/1-1385.png,motor
dataset/motor/1-354.png,motor
dataset/motor/1-368.png,motor
dataset/motor/1-369.png,motor
dataset/motor/1-433.png,motor
dataset/motor/1-1384.png,motor
dataset/motor/1-355.png,motor
dataset/motor/1-341.png,motor
dataset/motor/1-1390.png,motor
dataset/motor/1-427.png,motor
dataset/motor/1-1409.png,motor
dataset/motor/1-1421.png,motor
dataset/motor/1-396.png,motor
dataset/motor/1-1347.png,motor
dataset/motor/1-1353.png,motor
dataset/motor/1-382.png,motor
dataset/motor/1-1435.png,motor
dataset/motor/1-619.png,motor
dataset/motor/1-157.png,motor
dataset/motor/1-1186.png,motor
dataset/motor/1-631.png,motor
dataset/motor/1-625.png,motor
dataset/motor/1-1192.png,motor
dataset/motor/1-143.png,motor
dataset/motor/1-1179.png,motor
dataset/motor/1-816.png,motor
dataset/motor/1-802.png,motor
dataset/motor/1-1145.png,motor
dataset/motor/1-194.png,motor
dataset/motor/1-180.png,motor
dataset/motor/1-1151.png,motor
dataset/motor/1-779.png,motor
dataset/motor/1-745.png,motor
dataset/motor/1-99.png,motor
dataset/motor/1-989.png,motor
dataset/motor/1-751.png,motor
dataset/motor/1-962.png,motor
dataset/motor/1-72.png,motor
dataset/motor/1-66.png,motor
dataset/motor/1-976.png,motor
dataset/motor/1-1019.png,motor
dataset/motor/1-1031.png,motor
dataset/motor/1-786.png,motor
dataset/motor/1-792.png,motor
dataset/motor/1-1025.png,motor
dataset/motor/1-209.png,motor
dataset/motor/1-547.png,motor
dataset/motor/1-221.png,motor
dataset/motor/1-235.png,motor
dataset/motor/1-553.png,motor
dataset/motor/1-1555.png,motor
dataset/motor/1-584.png,motor
dataset/motor/1-1233.png,motor
dataset/motor/1-1227.png,motor
dataset/motor/1-590.png,motor
dataset/motor/1-1541.png,motor
dataset/motor/1-1231.png,motor
dataset/motor/1-586.png,motor
dataset/motor/1-1557.png,motor
dataset/motor/1-1543.png,motor
dataset/motor/1-592.png,motor
dataset/motor/1-1225.png,motor
dataset/motor/1-1219.png,motor
dataset/motor/1-223.png,motor
dataset/motor/1-545.png,motor
dataset/motor/1-551.png,motor
dataset/motor/1-237.png,motor
dataset/motor/1-579.png,motor
dataset/motor/1-784.png,motor
dataset/motor/1-1033.png,motor
dataset/motor/1-1027.png,motor
dataset/motor/1-58.png,motor
dataset/motor/1-948.png,motor
dataset/motor/1-790.png,motor
dataset/motor/1-70.png,motor
dataset/motor/1-960.png,motor
dataset/motor/1-974.png,motor
dataset/motor/1-64.png,motor
dataset/motor/1-747.png,motor
dataset/motor/1-753.png,motor
dataset/motor/1-828.png,motor
dataset/motor/1-196.png,motor
dataset/motor/1-1147.png,motor
dataset/motor/1-1153.png,motor
dataset/motor/1-182.png,motor
dataset/motor/1-814.png,motor
dataset/motor/1-800.png,motor
dataset/motor/1-633.png,motor
dataset/motor/1-1184.png,motor
dataset/motor/1-155.png,motor
dataset/motor/1-141.png,motor
dataset/motor/1-1190.png,motor
dataset/motor/1-627.png,motor
dataset/motor/1-169.png,motor
dataset/motor/1-1345.png,motor
dataset/motor/1-394.png,motor
dataset/motor/1-1423.png,motor
dataset/motor/1-1437.png,motor
dataset/motor/1-380.png,motor
dataset/motor/1-1351.png,motor
dataset/motor/1-1379.png,motor
dataset/motor/1-357.png,motor
dataset/motor/1-1386.png,motor
dataset/motor/1-431.png,motor
dataset/motor/1-425.png,motor
dataset/motor/1-1392.png,motor
dataset/motor/1-343.png,motor
dataset/motor/1-419.png,motor
dataset/motor/1-418.png,motor
dataset/motor/1-424.png,motor
dataset/motor/1-1393.png,motor
dataset/motor/1-342.png,motor
dataset/motor/1-356.png,motor
dataset/motor/1-1387.png,motor
dataset/motor/1-430.png,motor
dataset/motor/1-1378.png,motor
dataset/motor/1-1436.png,motor
dataset/motor/1-381.png,motor
dataset/motor/1-1350.png,motor
dataset/motor/1-1344.png,motor
dataset/motor/1-395.png,motor
dataset/motor/1-1422.png,motor
dataset/motor/1-168.png,motor
dataset/motor/1-140.png,motor
dataset/motor/1-1191.png,motor
dataset/motor/1-626.png,motor
dataset/motor/1-632.png,motor
dataset/motor/1-1185.png,motor
dataset/motor/1-154.png,motor
dataset/motor/1-801.png,motor
dataset/motor/1-815.png,motor
dataset/motor/1-1152.png,motor
dataset/motor/1-183.png,motor
dataset/motor/1-829.png,motor
dataset/motor/1-197.png,motor
dataset/motor/1-1146.png,motor
dataset/motor/1-752.png,motor
dataset/motor/1-746.png,motor
dataset/motor/1-65.png,motor
dataset/motor/1-975.png,motor
dataset/motor/1-961.png,motor
dataset/motor/1-71.png,motor
dataset/motor/1-1026.png,motor
dataset/motor/1-791.png,motor
dataset/motor/1-949.png,motor
dataset/motor/1-59.png,motor
dataset/motor/1-785.png,motor
dataset/motor/1-1032.png,motor
dataset/motor/1-578.png,motor
dataset/motor/1-550.png,motor
dataset/motor/1-236.png,motor
dataset/motor/1-222.png,motor
dataset/motor/1-544.png,motor
dataset/motor/1-1218.png,motor
dataset/motor/1-1542.png,motor
dataset/motor/1-593.png,motor
dataset/motor/1-1224.png,motor
dataset/motor/1-1230.png,motor
dataset/motor/1-587.png,motor
dataset/motor/1-1556.png,motor
dataset/motor/1-1519.png,motor
dataset/motor/1-286.png,motor
dataset/motor/1-1257.png,motor
dataset/motor/1-1531.png,motor
dataset/motor/1-1.png,motor
dataset/motor/1-1525.png,motor
dataset/motor/1-1243.png,motor
dataset/motor/1-292.png,motor
dataset/motor/1-279.png,motor
dataset/motor/1-1294.png,motor
dataset/motor/1-245.png,motor
dataset/motor/1-523.png,motor
dataset/motor/1-537.png,motor
dataset/motor/1-251.png,motor
dataset/motor/1-1280.png,motor
dataset/motor/1-906.png,motor
dataset/motor/1-16.png,motor
dataset/motor/1-1069.png,motor
dataset/motor/1-912.png,motor
dataset/motor/1-1055.png,motor
dataset/motor/1-1041.png,motor
dataset/motor/1-709.png,motor
dataset/motor/1-721.png,motor
dataset/motor/1-1096.png,motor
dataset/motor/1-1082.png,motor
dataset/motor/1-735.png,motor
dataset/motor/1-872.png,motor
dataset/motor/1-1109.png,motor
dataset/motor/1-866.png,motor
dataset/motor/1-696.png,motor
dataset/motor/1-1121.png,motor
dataset/motor/1-1135.png,motor
dataset/motor/1-682.png,motor
dataset/motor/1-669.png,motor
dataset/motor/1-655.png,motor
dataset/motor/1-133.png,motor
dataset/motor/1-127.png,motor
dataset/motor/1-899.png,motor
dataset/motor/1-641.png,motor
dataset/motor/1-1479.png,motor
dataset/motor/1-1323.png,motor
dataset/motor/1-1445.png,motor
dataset/motor/1-494.png,motor
dataset/motor/1-480.png,motor
dataset/motor/1-1451.png,motor
dataset/motor/1-1337.png,motor
dataset/motor/1-319.png,motor
dataset/motor/1-331.png,motor
dataset/motor/1-457.png,motor
dataset/motor/1-1486.png,motor
dataset/motor/1-1492.png,motor
dataset/motor/1-443.png,motor
dataset/motor/1-325.png,motor
dataset/motor/1-1493.png,motor
dataset/motor/1-442.png,motor
dataset/motor/1-324.png,motor
dataset/motor/1-330.png,motor
dataset/motor/1-456.png,motor
dataset/motor/1-1487.png,motor
dataset/motor/1-318.png,motor
dataset/motor/1-481.png,motor
dataset/motor/1-1450.png,motor
dataset/motor/1-1336.png,motor
dataset/motor/1-1322.png,motor
dataset/motor/1-1444.png,motor
dataset/motor/1-495.png,motor
dataset/motor/1-1478.png,motor
dataset/motor/1-126.png,motor
dataset/motor/1-640.png,motor
dataset/motor/1-898.png,motor
dataset/motor/1-654.png,motor
dataset/motor/1-132.png,motor
dataset/motor/1-668.png,motor
dataset/motor/1-1134.png,motor
dataset/motor/1-683.png,motor
dataset/motor/1-697.png,motor
dataset/motor/1-1120.png,motor
dataset/motor/1-1108.png,motor
dataset/motor/1-867.png,motor
dataset/motor/1-873.png,motor
dataset/motor/1-1083.png,motor
dataset/motor/1-734.png,motor
dataset/motor/1-720.png,motor
dataset/motor/1-1097.png,motor
dataset/motor/1-708.png,motor
dataset/motor/1-1040.png,motor
dataset/motor/1-1054.png,motor
dataset/motor/1-913.png,motor
dataset/motor/1-17.png,motor
dataset/motor/1-907.png,motor
dataset/motor/1-1068.png,motor
dataset/motor/1-536.png,motor
dataset/motor/1-250.png,motor
dataset/motor/1-1281.png,motor
dataset/motor/1-1295.png,motor
dataset/motor/1-244.png,motor
dataset/motor/1-522.png,motor
dataset/motor/1-278.png,motor
dataset/motor/1-1524.png,motor
dataset/motor/1-1242.png,motor
dataset/motor/1-293.png,motor
dataset/motor/1-287.png,motor
dataset/motor/1-1256.png,motor
dataset/motor/1-0.png,motor
dataset/motor/1-1530.png,motor
dataset/motor/1-1518.png,motor
dataset/motor/1-1268.png,motor
dataset/motor/1-291.png,motor
dataset/motor/1-1240.png,motor
dataset/motor/1-1526.png,motor
dataset/motor/1-1532.png,motor
dataset/motor/1-2.png,motor
dataset/motor/1-1254.png,motor
dataset/motor/1-285.png,motor
dataset/motor/1-508.png,motor
dataset/motor/1-1283.png,motor
dataset/motor/1-252.png,motor
dataset/motor/1-534.png,motor
dataset/motor/1-520.png,motor
dataset/motor/1-246.png,motor
dataset/motor/1-1297.png,motor
dataset/motor/1-911.png,motor
dataset/motor/1-905.png,motor
dataset/motor/1-15.png,motor
dataset/motor/1-1042.png,motor
dataset/motor/1-1056.png,motor
dataset/motor/1-29.png,motor
dataset/motor/1-939.png,motor
dataset/motor/1-736.png,motor
dataset/motor/1-1081.png,motor
dataset/motor/1-1095.png,motor
dataset/motor/1-722.png,motor
dataset/motor/1-865.png,motor
dataset/motor/1-871.png,motor
dataset/motor/1-681.png,motor
dataset/motor/1-859.png,motor
dataset/motor/1-1136.png,motor
dataset/motor/1-1122.png,motor
dataset/motor/1-695.png,motor
dataset/motor/1-118.png,motor
dataset/motor/1-642.png,motor
dataset/motor/1-124.png,motor
dataset/motor/1-130.png,motor
dataset/motor/1-656.png,motor
dataset/motor/1-1308.png,motor
dataset/motor/1-1334.png,motor
dataset/motor/1-1452.png,motor
dataset/motor/1-483.png,motor
dataset/motor/1-497.png,motor
dataset/motor/1-1446.png,motor
dataset/motor/1-1320.png,motor
dataset/motor/1-468.png,motor
dataset/motor/1-326.png,motor
dataset/motor/1-440.png,motor
dataset/motor/1-1491.png,motor
dataset/motor/1-1485.png,motor
dataset/motor/1-454.png,motor
dataset/motor/1-332.png,motor
dataset/motor/1-1484.png,motor
dataset/motor/1-455.png,motor
dataset/motor/1-333.png,motor
dataset/motor/1-327.png,motor
dataset/motor/1-441.png,motor
dataset/motor/1-1490.png,motor
dataset/motor/1-469.png,motor
dataset/motor/1-496.png,motor
dataset/motor/1-1447.png,motor
dataset/motor/1-1321.png,motor
dataset/motor/1-1335.png,motor
dataset/motor/1-1453.png,motor
dataset/motor/1-482.png,motor
dataset/motor/1-1309.png,motor
dataset/motor/1-131.png,motor
dataset/motor/1-657.png,motor
dataset/motor/1-643.png,motor
dataset/motor/1-125.png,motor
dataset/motor/1-119.png,motor
dataset/motor/1-1123.png,motor
dataset/motor/1-694.png,motor
dataset/motor/1-858.png,motor
dataset/motor/1-680.png,motor
dataset/motor/1-1137.png,motor
dataset/motor/1-870.png,motor
dataset/motor/1-864.png,motor
dataset/motor/1-1094.png,motor
dataset/motor/1-723.png,motor
dataset/motor/1-737.png,motor
dataset/motor/1-1080.png,motor
dataset/motor/1-1057.png,motor
dataset/motor/1-938.png,motor
dataset/motor/1-28.png,motor
dataset/motor/1-1043.png,motor
dataset/motor/1-14.png,motor
dataset/motor/1-904.png,motor
dataset/motor/1-910.png,motor
dataset/motor/1-521.png,motor
dataset/motor/1-247.png,motor
dataset/motor/1-1296.png,motor
dataset/motor/1-1282.png,motor
dataset/motor/1-253.png,motor
dataset/motor/1-535.png,motor
dataset/motor/1-509.png,motor
dataset/motor/1-3.png,motor
dataset/motor/1-1533.png,motor
dataset/motor/1-1255.png,motor
dataset/motor/1-284.png,motor
dataset/motor/1-290.png,motor
dataset/motor/1-1241.png,motor
dataset/motor/1-1527.png,motor
dataset/motor/1-1269.png,motor
dataset/motor/1-1523.png,motor
dataset/motor/1-1245.png,motor
dataset/motor/1-294.png,motor
dataset/motor/1-280.png,motor
dataset/motor/1-1251.png,motor
dataset/motor/1-1537.png,motor
dataset/motor/1-7.png,motor
dataset/motor/1-1279.png,motor
dataset/motor/1-531.png,motor
dataset/motor/1-257.png,motor
dataset/motor/1-1286.png,motor
dataset/motor/1-1292.png,motor
dataset/motor/1-243.png,motor
dataset/motor/1-525.png,motor
dataset/motor/1-519.png,motor
dataset/motor/1-1047.png,motor
dataset/motor/1-928.png,motor
dataset/motor/1-38.png,motor
dataset/motor/1-1053.png,motor
dataset/motor/1-914.png,motor
dataset/motor/1-900.png,motor
dataset/motor/1-10.png,motor
dataset/motor/1-1084.png,motor
dataset/motor/1-733.png,motor
dataset/motor/1-727.png,motor
dataset/motor/1-1090.png,motor
dataset/motor/1-1133.png,motor
dataset/motor/1-684.png,motor
dataset/motor/1-690.png,motor
dataset/motor/1-848.png,motor
dataset/motor/1-1127.png,motor
dataset/motor/1-860.png,motor
dataset/motor/1-874.png,motor
dataset/motor/1-121.png,motor
dataset/motor/1-647.png,motor
dataset/motor/1-653.png,motor
dataset/motor/1-135.png,motor
dataset/motor/1-109.png,motor
dataset/motor/1-486.png,motor
dataset/motor/1-1457.png,motor
dataset/motor/1-1331.png,motor
dataset/motor/1-1325.png,motor
dataset/motor/1-1443.png,motor
dataset/motor/1-492.png,motor
dataset/motor/1-1319.png,motor
dataset/motor/1-1494.png,motor
dataset/motor/1-445.png,motor
dataset/motor/1-323.png,motor
dataset/motor/1-337.png,motor
dataset/motor/1-451.png,motor
dataset/motor/1-1480.png,motor
dataset/motor/1-479.png,motor
dataset/motor/1-478.png,motor
dataset/motor/1-336.png,motor
dataset/motor/1-450.png,motor
dataset/motor/1-1481.png,motor
dataset/motor/1-1495.png,motor
dataset/motor/1-444.png,motor
dataset/motor/1-322.png,motor
dataset/motor/1-1318.png,motor
dataset/motor/1-1324.png,motor
dataset/motor/1-1442.png,motor
dataset/motor/1-493.png,motor
dataset/motor/1-487.png,motor
dataset/motor/1-1456.png,motor
dataset/motor/1-1330.png,motor
dataset/motor/1-108.png,motor
dataset/motor/1-652.png,motor
dataset/motor/1-134.png,motor
dataset/motor/1-120.png,motor
dataset/motor/1-646.png,motor
dataset/motor/1-875.png,motor
dataset/motor/1-861.png,motor
dataset/motor/1-849.png,motor
dataset/motor/1-691.png,motor
dataset/motor/1-1126.png,motor
dataset/motor/1-1132.png,motor
dataset/motor/1-685.png,motor
dataset/motor/1-726.png,motor
dataset/motor/1-1091.png,motor
dataset/motor/1-1085.png,motor
dataset/motor/1-732.png,motor
dataset/motor/1-11.png,motor
dataset/motor/1-901.png,motor
dataset/motor/1-915.png,motor
dataset/motor/1-1052.png,motor
dataset/motor/1-1046.png,motor
dataset/motor/1-39.png,motor
dataset/motor/1-929.png,motor
dataset/motor/1-518.png,motor
dataset/motor/1-1293.png,motor
dataset/motor/1-242.png,motor
dataset/motor/1-524.png,motor
dataset/motor/1-530.png,motor
dataset/motor/1-256.png,motor
dataset/motor/1-1287.png,motor
dataset/motor/1-1278.png,motor
dataset/motor/1-281.png,motor
dataset/motor/1-1250.png,motor
dataset/motor/1-6.png,motor
dataset/motor/1-1536.png,motor
dataset/motor/1-1522.png,motor
dataset/motor/1-1244.png,motor
dataset/motor/1-295.png,motor
dataset/motor/1-1534.png,motor
dataset/motor/1-4.png,motor
dataset/motor/1-1252.png,motor
dataset/motor/1-283.png,motor
dataset/motor/1-297.png,motor
dataset/motor/1-1246.png,motor
dataset/motor/1-1520.png,motor
dataset/motor/1-1508.png,motor
dataset/motor/1-526.png,motor
dataset/motor/1-240.png,motor
dataset/motor/1-1291.png,motor
dataset/motor/1-1285.png,motor
dataset/motor/1-254.png,motor
dataset/motor/1-532.png,motor
dataset/motor/1-268.png,motor
dataset/motor/1-1050.png,motor
dataset/motor/1-1044.png,motor
dataset/motor/1-903.png,motor
dataset/motor/1-13.png,motor
dataset/motor/1-917.png,motor
dataset/motor/1-1078.png,motor
